,Label,Text,ppData
893,0,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,It ok noe u busy really bore msg u I oso dunno wat colour choose 4 one
894,0,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,Doesn g class early tomorrow thus try smoke lt gt
895,0,"Superb Thought- \Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today.\"":-)""",Superb Thought Be grateful u dont everything u want That mean u still opportunity happy tomorrow u today
896,0,Hope you are having a good week. Just checking in,Hope good week Just checking
897,0,"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment.",I use I hope agent drop since book thing year This whole boston nyc experiment
898,0,"Thursday night? Yeah, sure thing, we'll work it out then",Thursday night Yeah sure thing work
899,1,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML",Your free ringtone wait collect Simply text password MIX 85069 verify Get Usher Britney FML
900,0,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,Probably money worry Things come due several outstanding invoice work two three month ago
901,0,How is it possible to teach you. And where.,How possible teach And
902,0,"I wonder if your phone battery went dead ? I had to tell you, I love you babe",I wonder phone battery go dead I tell I love babe
903,0,Lovely smell on this bus and it ain't tobacco... ,Lovely smell bus tobacco
904,0,"We're all getting worried over here, derek and taylor have already assumed the worst",We get worry derek taylor already assume bad
905,0,Hey what's up charles sorry about the late reply.,Hey charles sorry late reply
906,1,"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468",last Stereophonics Marley Dizzee Racal Libertines The Strokes Win Nookii game Flirt Click TheMob WAP Bookmark text WAP 82468
907,0,I.ll give her once i have it. Plus she said grinule greet you whenever we speak,I give Plus say grinule greet whenever speak
908,0,WHITE FUDGE OREOS ARE IN STORES,WHITE FUDGE OREOS ARE IN STORES
909,1,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)",January Male Sale Hot Gay chat cheap call 08709222922 National rate 1 5p min cheap 7 8p min peak To stop text call 08712460324 10p min
910,0,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you,My love How come take long leave Zaher I get word ym happy see sad leave I miss
911,0,I am sorry it hurt you.,I sorry hurt
912,0,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/,Can I feel nauseous I pissed I eat sweet week cause today I plan pig I diet week And I hungry
913,0,Ok lor but not too early. Me still having project meeting now.,Ok lor early Me still project meeting
914,0,"Call me da, i am waiting for your call.",Call da wait call
915,0,I could ask carlos if we could get more if anybody else can chip in,I could ask carlos could get anybody else chip
916,0,Was actually about to send you a reminder today. Have a wonderful weekend,Was actually send reminder today Have wonderful weekend
917,0,"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL",When people see msg They think Iam addict msging They wrong Bcoz They know Iam addict sweet Friends BSLVYL
918,0,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? ,Hey give photo register drive ah Tmr wan na meet yck
919,0,Dont talk to him ever ok its my word.,Dont talk ever ok word
920,0,When u wana see it then,When u wana see
921,0,On ma way to school. Can you pls send me ashley's number,On way school Can pls send ashley number
922,0,It shall be fine. I have avalarr now. Will hollalater,It shall fine I avalarr Will hollalater
923,0,She went to attend another two rounds today..but still did't reach home..,She go attend another two round today still reach home
924,0,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,Actually delete old website blogging magicalsongs blogspot com
925,0,"K, wait chikku..il send aftr  &lt;#&gt; mins",K wait chikku il send aftr lt gt min
926,0,But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,But I diet And I eat 1 many slice pizza yesterday Ugh I ALWAYS diet
927,0,K:)i will give my kvb acc details:),K give kvb acc detail
928,0,Oh all have to come ah?,Oh come ah
929,1,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over å£1million to give away ! ppt150x3+normal text rate box403 w1t1jy,money r lucky winner 2 claim prize text money 2 88600 1million give away ppt150x3 normal text rate box403 w1t1jy
930,0,I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-),I really sorry b able 2 friday hope u find alternative hope yr term go ok
931,0,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,Congratulations ore mo owo wa Enjoy wish many happy moment fro wherever go
932,0,So do you have samus shoulders yet,So samus shoulder yet
933,0,What time you think you'll have it? Need to know when I should be near campus,What time think Need know I near campus
934,1,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or å£1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",Dear Matthew please call 09063440451 landline complimentary 4 Lux Tenerife holiday 1000 CASH await collection ppm150 SAE T Cs Box334 SK38XH
935,0,Then dun wear jeans lor...,Then dun wear jean lor
936,0,"Since when, which side, any fever, any vomitin.",Since side fever vomitin
937,0,K:)k.are you in college?,K k college
938,1,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",Urgent call 09061749602 Landline Your complimentary 4 Tenerife Holiday 10 000 cash await collection SAE T Cs BOX 528 HP20 1YF 150ppm 18
939,0,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.,Better Made Friday stuff like pig yesterday Now I feel bleh But least writhe pain kind bleh
940,0,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),No sell ton coin Then sell coin someone thru paypal Voila Money back life pocket
941,0,Theyre doing it to lots of places. Only hospitals and medical places are safe.,Theyre lot place Only hospital medical place safe
942,1,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS),How get touch folk wait company Just txt back NAME AGE opt Enjoy community 150p SMS
943,0,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,And also I sorta blown couple time recently id rather text blue look weed
944,0,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones",I send score sophas secondary application school I think think apply research cost also Contact joke ogunrinde school one less expensive one
945,0,I cant wait to see you! How were the photos were useful? :),I cant wait see How photo useful
946,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Ur cash balance currently 500 pound maximize ur cash send GO 86688 150p msg CC 08718720201 PO BOX 114 14 TCR W1
947,0,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging ,Hey book kb sat already lesson go ah Keep sit night free need meet confirm lodging
948,0,Chk in ur belovd ms dict,Chk ur belovd m dict
949,0,Is that what time you want me to come?,Is time want come
950,0,"Awesome, lemme know whenever you're around",Awesome lem know whenever around
951,0,Shb b ok lor... Thanx...,Shb b ok lor Thanx
952,0,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT""",Beautiful Truth Gravity Read carefully Our heart feel light someone But feel heavy someone leave GOOD NIGHT
953,0,Also remember to get dobby's bowl from your car,Also remember get dobby bowl car
954,1,Filthy stories and GIRLS waiting for your,Filthy story GIRLS wait
955,0,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,Sorry c ur msg Yar lor poor thing But 4 one night Tmr u brand new room 2 sleep
956,0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",Love decision feeling If could decide love life would much simpler less magical
957,0,Welp apparently he retired,Welp apparently retire
958,0,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!,My sort code acc The bank natwest Can reply confirm send right person
959,0,Where @,Where
960,0,U sure u can't take any sick time?,U sure u take sick time
961,1,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,URGENT We try contact U Todays draw show 800 prize GUARANTEED Call 09050001808 land line Claim M95 Valid12hrs
962,0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",Watching cartoon listen music amp eve go temple amp church What u
963,0,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,Yo chad gymnastics class wan na take The site say Christians class full
964,0,Are you this much buzy,Are much buzy
965,0,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,Or good still catch let ask sell lt gt
966,0,I am not sure about night menu. . . I know only about noon menu,I sure night menu I know noon menu
967,0,What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.,What u want come back beautiful necklace token heart thats give ONLY MY WIFE OF MY LIKING BE THAT AND SEE NO ONE give dont call wait till come
968,0,Are you willing to go for aptitude class.,Are willing go aptitude class
969,0,"It wont b until 2.15 as trying 2 sort house out, is that ok?",It wont b 2 15 try 2 sort house ok
970,0,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",Yar lor wan 2 go c horse race today mah eat early lor I eat chicken rice U
971,0,"Haha awesome, omw back now then",Haha awesome omw back
972,0,Yup i thk so until e shop closes lor.,Yup thk e shop close lor
973,0,what is your account number?,account number
974,0,Eh u send wrongly lar...,Eh u send wrongly lar
975,0,Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya ,Hey I ad crap nite borin without ya 2 boggy u boring biatch Thanx u wait til nxt time il ave ya
976,0,Ok i shall talk to him,Ok shall talk
977,0,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,Dont hesitate You know second time weakness like So keep notebook eat day anything change day sure nothing
